order_item_id,order_id,product_id,quantity,price
5673,1875,147,4,25534
5674,232,158,3,26501
5675,1295,167,5,32983
5676,947,114,2,51081
5677,124,124,2,61075
5678,70,60,3,22191
5679,979,26,2,61285
5680,802,23,4,63064
5681,759,182,3,36481
5682,1479,249,2,3513
5683,1092,85,5,6764
5684,596,176,4,57855
5685,413,220,3,16960
5686,452,252,3,10731
5687,1501,62,4,40166
5688,1355,265,1,29609
5689,307,9,2,18294
5690,271,94,5,7919
5691,1809,41,2,52474
5692,1319,1,1,16160
5693,1169,278,1,70952
5694,1450,61,1,13560
5695,591,225,2,22840
5696,926,195,3,64844
5697,623,101,3,6154
5698,1319,142,1,31857
5699,1496,90,5,10799
5700,552,100,2,23968
5701,111,107,1,5208
5702,1907,65,2,43524
5703,1240,41,2,52474
5704,1869,179,4,47267
5705,1312,6,2,65480
5706,242,244,1,43756
5707,1444,165,5,14506
5708,179,245,3,57781
5709,1338,82,4,4126
5710,747,93,2,68326
5711,1077,274,3,64036
5712,333,49,5,52539
5713,1754,179,3,47267
5714,171,268,1,19423
5715,957,194,4,79132
5716,1112,70,2,45796
5717,1311,290,2,39776
5718,9,281,2,32495
5719,622,29,4,1515
5720,888,14,2,18758
5721,334,245,5,57781
5722,860,34,2,67022
5723,495,112,3,32151
5724,1362,193,4,66327
5725,456,299,2,38762
5726,873,204,4,78455
5727,626,186,2,7524
5728,480,204,2,78455
5729,996,98,2,23508
5730,457,34,5,67022
5731,1144,7,2,36111
5732,68,177,4,41201
5733,681,43,1,7488
5734,1499,173,1,23010
5735,253,197,3,24426
5736,445,175,3,68600
5737,1753,184,2,47839
5738,1439,165,3,14506
5739,1028,148,3,1156
5740,1965,51,4,22032
5741,667,91,1,14200
5742,292,91,4,14200
5743,1255,121,1,38961
5744,1408,183,2,22648
5745,1069,59,4,47710
5746,1388,143,3,39356
5747,518,122,3,6796
5748,69,92,4,44361
5749,345,36,3,59058
5750,934,196,1,49420
5751,50,252,3,10731
5752,57,270,3,71934
5753,1295,184,4,47839
5754,1257,131,4,62410
5755,1327,94,1,7919
5756,1218,150,4,63822
5757,577,130,4,74149
5758,1914,1,1,16160
5759,1315,79,2,38406
5760,1556,295,5,32037
5761,276,274,4,64036
5762,1302,180,2,46162
5763,159,63,4,56699
5764,547,89,2,23578
5765,1163,123,5,15639
5766,815,102,5,36425
5767,18,16,4,60563
5768,324,292,4,53929
5769,327,199,1,34213
5770,1160,60,1,22191
5771,1708,128,4,29433
5772,1468,98,4,23508
5773,417,291,3,881
5774,212,63,1,56699
5775,873,244,1,43756
5776,1006,208,4,19224
5777,307,84,3,57382
5778,1214,128,1,29433
5779,1206,238,5,39680
5780,48,160,5,24925
5781,1084,2,3,23346
5782,450,271,4,33362
5783,1424,190,2,9679
5784,1026,190,5,9679
5785,1600,288,5,66172
5786,756,143,2,39356
5787,1148,203,3,1755
5788,1871,223,2,10747
5789,1358,59,5,47710
5790,1009,236,4,48023
5791,1934,197,5,24426
5792,1331,70,1,45796
5793,967,228,2,39314
5794,1151,96,1,55407
5795,106,197,4,24426
5796,88,187,1,72619
5797,1256,70,1,45796
5798,1870,92,2,44361
5799,95,95,2,2417
5800,629,99,3,20686
5801,1499,226,5,55443
5802,1587,43,5,7488
5803,1832,40,1,78064
5804,1562,62,5,40166
5805,439,41,3,52474
5806,111,222,5,7679
5807,1713,7,2,36111
5808,1164,180,5,46162
5809,783,178,4,38787
5810,557,268,1,19423
5811,920,16,3,60563
5812,787,257,4,48286
5813,1109,15,5,59100
5814,179,298,2,52617
5815,477,297,3,34940
5816,727,171,4,53367
5817,1232,300,1,2841
5818,1171,171,5,53367
5819,735,92,3,44361
5820,1498,50,2,21174
5821,801,97,5,15647
5822,50,20,5,15753
5823,56,141,5,34431
5824,1972,268,2,19423
5825,882,189,1,9944
5826,1125,271,3,33362
5827,1051,158,2,26501
5828,321,273,3,30207
5829,491,207,3,41292
5830,1617,253,4,35313
5831,75,186,5,7524
5832,1641,212,3,63948
5833,1809,90,1,10799
5834,1839,236,2,48023
5835,3,217,5,28444
5836,927,161,4,71373
5837,1161,288,5,66172
5838,680,232,5,76955
5839,1154,297,4,34940
5840,1867,137,3,40811
5841,788,217,5,28444
5842,315,121,2,38961
5843,767,284,2,8456
5844,1833,291,2,881
5845,1296,92,3,44361
5846,1476,87,4,52776
5847,1536,111,1,52888
5848,88,165,2,14506
5849,1654,260,2,13168
5850,1144,257,3,48286
5851,1424,226,2,55443
5852,1755,65,4,43524
5853,17,3,5,43499
5854,854,260,5,13168
5855,1034,7,3,36111
5856,680,159,2,7372
5857,1577,71,2,32551
5858,138,22,4,72670
5859,1002,129,2,74967
5860,63,144,3,43611
5861,1281,176,4,57855
5862,456,166,2,32826
5863,839,210,1,2636
5864,786,94,5,7919
5865,1693,93,2,68326
5866,80,208,2,19224
5867,636,63,2,56699
5868,185,219,4,79740
5869,802,24,1,25662
5870,185,92,4,44361
5871,756,216,3,8336
5872,1124,119,2,39702
5873,1143,111,4,52888
5874,190,227,4,6511
5875,1953,144,2,43611
5876,119,257,4,48286
5877,116,278,4,70952
5878,716,268,2,19423
5879,111,228,5,39314
5880,1643,265,3,29609
5881,45,288,3,66172
5882,328,150,5,63822
5883,864,54,4,62209
5884,363,198,5,36398
5885,1939,299,1,38762
5886,156,246,2,28052
5887,589,66,2,23594
5888,215,184,1,47839
5889,521,208,2,19224
5890,1160,65,2,43524
5891,1933,105,2,7487
5892,1641,262,3,29602
5893,544,16,4,60563
5894,1993,172,4,18332
5895,180,155,3,55976
5896,172,78,5,62906
5897,316,38,1,22586
5898,1331,193,5,66327
5899,1423,153,4,11817
5900,1686,115,4,20804
5901,457,180,4,46162
5902,1417,3,2,43499
5903,1291,126,5,34565
5904,776,171,1,53367
5905,916,79,2,38406
5906,612,188,5,60932
5907,106,59,1,47710
5908,256,64,1,21839
5909,1814,78,5,62906
5910,1218,144,1,43611
5911,1077,138,3,61705
5912,1685,266,5,71235
5913,1522,62,2,40166
5914,610,52,3,46290
5915,1107,57,2,57240
5916,1613,200,3,23490
5917,1076,130,4,74149
5918,660,55,3,23449
5919,692,232,3,76955
5920,1299,22,5,72670
5921,30,114,2,51081
5922,1084,47,1,43320
5923,1184,287,1,49394
5924,277,187,4,72619
5925,620,271,5,33362
5926,1230,224,2,73472
5927,738,45,3,78282
5928,1869,209,4,63375
5929,951,159,4,7372
5930,595,86,4,76283
5931,692,8,1,22298
5932,272,235,3,1451
5933,1316,282,3,22946
5934,1478,162,1,74985
5935,544,182,3,36481
5936,1215,27,3,68979
5937,769,210,4,2636
5938,1202,7,1,36111
5939,145,269,1,69110
5940,459,73,3,62668
5941,590,188,2,60932
5942,607,272,5,58129
5943,1192,167,5,32983
5944,97,74,3,29053
5945,464,108,1,57551
5946,1979,148,1,1156
5947,362,16,4,60563
5948,51,270,2,71934
5949,1205,287,2,49394
5950,191,169,2,74790
5951,329,74,2,29053
5952,708,214,3,1561
5953,1232,161,5,71373
5954,1757,126,1,34565
5955,1657,49,3,52539
5956,1758,125,1,10999
5957,823,175,5,68600
5958,1592,101,1,6154
5959,541,160,4,24925
5960,578,288,5,66172
5961,1618,197,4,24426
5962,1114,28,5,73313
5963,674,82,5,4126
5964,679,67,4,51875
5965,870,56,5,73739
5966,766,34,2,67022
5967,1449,22,4,72670
5968,998,168,1,38032
5969,367,269,3,69110
5970,7,138,4,61705
5971,1590,5,1,59227
5972,1184,112,5,32151
5973,180,149,2,6030
5974,804,73,1,62668
5975,1437,299,4,38762
5976,1456,229,1,73396
5977,475,297,3,34940
5978,1013,175,5,68600
5979,1557,198,3,36398
5980,453,136,3,71487
5981,1141,103,1,74263
5982,476,298,3,52617
5983,1310,77,4,23855
5984,78,74,4,29053
5985,953,107,5,5208
5986,94,250,2,57399
5987,1854,217,2,28444
5988,372,299,2,38762
5989,1597,7,3,36111
5990,62,145,5,63707
5991,842,21,4,38420
5992,1635,102,2,36425
5993,443,1,4,16160
5994,28,212,5,63948
5995,181,5,5,59227
5996,19,241,5,17316
5997,1790,45,4,78282
5998,1062,157,3,63575
5999,1497,191,1,58529
6000,688,76,4,4598
